id,dir,OmM,OmB,h,mean,median,std,min,max,range,q05,q25,q75,q95,iqr,w90,skew,kurt,grad_mean,rmse_to_mean,corr_to_mean,dist_mean,outlier_struct,outlier_maha
63,0063_0.12991_0.02169_0.71780,0.12991,0.02169,0.7178,9.713461875915527,9.699244499206543,0.25077322125434875,8.8701810836792,12.284820556640625,3.414639472961426,9.330281257629395,9.544292449951172,9.861001014709473,10.14407467842102,0.3167085647583008,0.813793420791626,0.5936530565775284,1.213982746214966,0.09886031597852707,0.08807783966497652,0.9400899818886584,672.3500248202699,-1.0824614437151074,0.5194834024662948
64,0064_0.14609_0.02247_0.69455,0.14609,0.02247,0.69455,9.689356803894043,9.676663398742676,0.2357948273420334,8.876091957092285,12.224396705627441,3.3483047485351562,9.326760292053223,9.530518531799316,9.82925796508789,10.093206405639648,0.2987394332885742,0.7664461135864258,0.5515863444374866,1.0854543119635363,0.09381119161844254,0.09145308491504782,0.9227208465171642,679.885717726596,-1.0092043937194826,0.569897192783015
65,0065_0.15333_0.02218_0.81047,0.15333,0.02218,0.81047,9.706972122192383,9.702075958251953,0.1544589251279831,9.097670555114746,10.89039134979248,1.7927207946777344,9.460653305053711,9.603580474853516,9.802897453308105,9.969861030578613,0.19931697845458984,0.5092077255249023,0.3089801077067836,0.445552406146394,0.06686646491289139,0.14974491219609812,0.7551721594412008,835.8707690318681,0.5071796792630696,2.2889554170480153
66,0066_0.13139_0.02181_0.57726,0.13139,0.02181,0.57726,9.618948936462402,9.594295501708984,0.33479875326156616,8.619630813598633,13.539101600646973,4.91947078704834,9.12598705291748,9.38998293876648,9.80547046661377,10.212255477905273,0.41548752784729004,1.086268424987793,0.7784481751212521,1.6898045099734738,0.12764579057693481,0.1943388590041966,0.8661838009022077,978.1158072789528,1.8899923824915286,1.48849568349497
67,0067_0.14315_0.02312_0.82125,0.14315,0.02312,0.82125,9.751752853393555,9.746220588684082,0.16211055219173431,9.11922836303711,11.030564308166504,1.9113359451293945,9.493992805480957,9.643233299255371,9.851949691772461,10.028207063674927,0.20871639251708984,0.5342142581939697,0.33079892097282143,0.4932652114977656,0.06937022507190704,0.1545678800130471,0.7750540377506941,850.5063889593372,0.6494575499341936,1.514412837272335
68,0068_0.13400_0.02344_0.66217,0.134,0.02344,0.66217,9.70036792755127,9.682212829589844,0.28674519062042236,8.784181594848633,12.995490074157715,4.211308479309082,9.269165992736816,9.506104469299316,9.865128517150879,10.198438882827759,0.3590240478515625,0.9292728900909424,0.6855611985112136,1.4835736487455033,0.11117538809776306,0.09710857898270053,0.9557787505438022,692.9485370890691,-0.8822162556655587,1.0205632341887951
69,0069_0.12241_0.02296_0.72136,0.12241,0.02296,0.72136,9.751161575317383,9.73537826538086,0.26574578881263733,8.878503799438477,12.684260368347168,3.8057565689086914,9.347714185714722,9.571585655212402,9.906044006347656,10.209182739257812,0.3344583511352539,0.8614685535430908,0.6331120783900425,1.3348082790338385,0.1039252057671547,0.10269581487297155,0.9519212766653862,706.3643889961282,-0.7517961674127204,1.9449623457953156
70,0070_0.14210_0.02331_0.61434,0.1421,0.02331,0.61434,9.65178394317627,9.631341934204102,0.3053293824195862,8.700870513916016,13.14825439453125,4.447383880615234,9.196433067321777,9.444144248962402,9.825011253356934,10.186257600784302,0.38086700439453125,0.9898245334625244,0.7263036142631518,1.5882471976562096,0.1175970584154129,0.12732747002583372,0.9411408601504975,770.8628251715475,-0.12478479337227934,0.8993616840732135
71,0071_0.13339_0.02237_0.63213,0.13339,0.02237,0.63213,9.660103797912598,9.639571189880371,0.30641236901283264,8.707189559936523,13.17208480834961,4.464895248413086,9.203330993652344,9.451714515686035,9.833796739578247,10.19668197631836,0.3820822238922119,0.9933509826660156,0.7283248909463805,1.5932780610744803,0.11796145886182785,0.12643137303871305,0.9396004367149837,768.3785390481441,-0.14893538907832451,0.8928588245921958
72,0072_0.12613_0.02175_0.57596,0.12613,0.02175,0.57596,9.627971649169922,9.602416038513184,0.34010210633277893,8.622246742248535,13.558509826660156,4.936263084411621,9.128313779830933,9.395230293273926,9.816959381103516,10.23176097869873,0.42172908782958984,1.1034471988677979,0.7859197469486656,1.698426592096113,0.12943658232688904,0.20288321026611733,0.8455492547453233,1006.8690093396172,2.1695121011260463,1.4689652207065165
73,0073_0.13887_0.02306_0.75116,0.13887,0.02306,0.75116,9.741193771362305,9.731371879577637,0.20752017199993134,8.987275123596191,11.770736694335938,2.783461570739746,9.41779112815857,9.601794242858887,9.866195678710938,10.096210718154907,0.2644014358520508,0.6784195899963379,0.46697699770454515,0.8384803152912834,0.08433304727077484,0.11849777432223454,0.8773891181533212,746.8123025593362,-0.3585881554950394,0.8903744757742217
74,0074_0.15439_0.02164_0.75951,0.15439,0.02164,0.75951,9.683117866516113,9.676112174987793,0.17812420427799225,9.005298614501953,11.215499877929688,2.2102012634277344,9.401915550231934,9.563706398010254,9.792119026184082,9.987881660461426,0.22841262817382812,0.5859661102294922,0.3787344505197996,0.603244704637151,0.07466896623373032,0.13199528913862865,0.8142291569434311,783.9548334586212,0.002487100208226048,2.214252288865646
75,0075_0.12742_0.02316_0.81928,0.12742,0.02316,0.81928,9.791707992553711,9.783967971801758,0.186851367354393,9.094861030578613,11.464159965515137,2.3692989349365234,9.497747421264648,9.666459083557129,9.905557632446289,10.11157512664795,0.23909854888916016,0.6138277053833008,0.4041188918622568,0.6693555270699338,0.07747947424650192,0.15800285356624044,0.8348035596395746,861.0553643284388,0.7520077501112942,1.9030907794067313
76,0076_0.15078_0.02162_0.70258,0.15078,0.02162,0.70258,9.66920280456543,9.658007621765137,0.22080621123313904,8.882299423217773,11.971264839172363,3.08896541595459,9.327282905578613,9.520715713500977,9.801301002502441,10.04693603515625,0.28058528900146484,0.7196531295776367,0.5079078027073739,0.9540354945910199,0.0887996032834053,0.10302716874948437,0.9004897709643587,707.1753484878111,-0.7439125526257158,1.48898454504318
77,0077_0.14832_0.02317_0.77248,0.14832,0.02317,0.77248,9.729570388793945,9.722494125366211,0.1794346272945404,9.0509672164917,11.28488540649414,2.2339181900024414,9.446432113647461,9.609310150146484,9.839320182800293,10.036587953567505,0.2300100326538086,0.590155839920044,0.3824404430739789,0.6130666931537863,0.07507579028606415,0.13505317712639217,0.8174961135854483,792.6647845136807,0.08715951558283563,1.295407093871308
78,0078_0.14941_0.02325_0.69449,0.14941,0.02325,0.69449,9.698857307434082,9.686785697937012,0.2295571118593216,8.9014892578125,12.160680770874023,3.2591915130615234,9.344798803329468,9.544329643249512,9.835535049438477,10.09173583984375,0.29120540618896484,0.7469370365142822,0.5332987141860154,1.0305949813954198,0.09170826524496078,0.09462042382131328,0.9140988354668845,687.1356675485641,-0.938725150048627,0.5141214730908346
79,0079_0.12782_0.02169_0.71245,0.12782,0.02169,0.71245,9.712575912475586,9.697376251220703,0.2602209448814392,8.846907615661621,12.4985990524292,3.651691436767578,9.316658973693848,9.536789894104004,9.864763259887695,10.160377740859985,0.3279733657836914,0.8437187671661377,0.6190487271050629,1.2916787216107641,0.10208028554916382,0.08706780077565043,0.9481730991087846,670.1340776794482,-1.10400342432668,0.6920903686550214
80,0080_0.13133_0.02158_0.57905,0.13133,0.02158,0.57905,9.615508079528809,9.59091854095459,0.3341081738471985,8.617549896240234,13.531148910522461,4.913599014282227,9.123437881469727,9.387080192565918,9.801724433898926,10.207364082336426,0.4146442413330078,1.0839262008666992,0.7774510193471044,1.6883477122372978,0.1274189054965973,0.19421581618591657,0.8687514962902292,977.7047369949569,1.885996227563144,1.5283297740926762
81,0081_0.12576_0.02162_0.82943,0.12576,0.02162,0.82943,9.768797874450684,9.761260986328125,0.1843160092830658,9.07858657836914,11.402369499206543,2.3237829208374023,9.478514671325684,9.64525032043457,9.881243705749512,10.084270477294922,0.2359933853149414,0.6057558059692383,0.3965757089144943,0.6499624035863265,0.07665818184614182,0.14675764502433783,0.8289755884004374,826.9130480505761,0.42009860763095885,1.4078473750907108
82,0082_0.13957_0.02248_0.61308,0.13957,0.02248,0.61308,9.639264106750488,9.618322372436523,0.3091605305671692,8.682044982910156,13.1875581741333,4.5055131912231445,9.178979873657227,9.428911209106445,9.814209938049316,10.181326866149902,0.3852987289428711,1.0023469924926758,0.7340718978370446,1.6065022736681653,0.11892150342464447,0.13777053964412878,0.935291085549404,800.490115763741,0.16323223905286288,1.0662259082395278
83,0083_0.14800_0.02224_0.55682,0.148,0.02224,0.55682,9.583632469177246,9.559823036193848,0.3290453255176544,8.592411994934082,13.39084529876709,4.798433303833008,9.098061561584473,9.358922004699707,9.767560005187988,10.165295600891113,0.40863800048828125,1.0672340393066406,0.7701662881122247,1.6781887028803686,0.1257319301366806,0.19947177407269373,0.8863324506920526,995.340640904043,2.057440885731391,2.1664668381726555
84,0084_0.14416_0.02296_0.81089,0.14416,0.02296,0.81089,9.744219779968262,9.738383293151855,0.16558940708637238,9.100497245788574,11.068594932556152,1.9680976867675781,9.481329917907715,9.633357048034668,9.846330642700195,10.026843070983887,0.21297359466552734,0.5455131530761719,0.3410794505880426,0.5159289536722134,0.07051738351583481,0.14949467804508473,0.783820722180436,835.1172070773432,0.4998540455803209,1.47751588374458
85,0085_0.14626_0.02179_0.77203,0.14626,0.02179,0.77203,9.707405090332031,9.699993133544922,0.18268191814422607,9.02039909362793,11.313443183898926,2.293044090270996,9.419565200805664,9.584944725036621,9.818947792053223,10.020089149475098,0.23400306701660156,0.6005239486694336,0.3925023365810186,0.6373087997724651,0.07615669816732407,0.12858681199115507,0.8249708299365425,774.3701414922187,-0.09068897096446918,1.5519254487962766
86,0086_0.14098_0.02298_0.76733,0.14098,0.02298,0.76733,9.740901947021484,9.732453346252441,0.19364315271377563,9.024347305297852,11.506989479064941,2.48264217376709,9.437225103378296,9.610967636108398,9.85840892791748,10.072332382202148,0.24744129180908203,0.6351072788238525,0.42498090707223857,0.7230234003607703,0.07974624633789062,0.12808214632527246,0.8494531516499485,772.9623987200009,-0.10437412028348775,1.0025213470849883
87,0087_0.15204_0.02166_0.70906,0.15204,0.02166,0.70906,9.670829772949219,9.660356521606445,0.21381986141204834,8.899663925170898,11.830228805541992,2.9305648803710938,9.338726997375488,9.527107954025269,9.799166679382324,10.036633491516113,0.27205872535705566,0.697906494140625,0.48689557516548254,0.8928805998265505,0.08647240698337555,0.1072184991866448,0.8886027690246919,717.5762427376972,-0.6428018996924628,1.6179015773080843
88,0088_0.12554_0.02307_0.59113,0.12554,0.02307,0.59113,9.663763046264648,9.639205932617188,0.3343771994113922,8.665776252746582,13.584944725036621,4.919168472290039,9.171174049377441,9.435189008712769,9.850128173828125,10.256119728088379,0.41493916511535645,1.0849456787109375,0.7769125912964623,1.6872188036688565,0.12745830416679382,0.18071583122142934,0.8676784812430575,933.1610371072472,1.4529716749138823,1.5359542128656438
89,0089_0.15252_0.02253_0.81774,0.15252,0.02253,0.81774,9.716928482055664,9.712211608886719,0.15227049589157104,9.113357543945312,10.872579574584961,1.7592220306396484,9.473856925964355,9.615021705627441,9.811612129211426,9.975898742675781,0.19659042358398438,0.5020418167114258,0.30240336395845896,0.4324903054951603,0.06613987684249878,0.15243797147169338,0.7495009286083367,844.0171893547824,0.5863738195099634,2.1494708296320515
90,0090_0.15227_0.02158_0.79076,0.15227,0.02158,0.79076,9.693903923034668,9.688109397888184,0.16474303603172302,9.052090644836426,11.007195472717285,1.9551048278808594,9.432282447814941,9.583577156066895,9.795528411865234,9.975081443786621,0.21195125579833984,0.5427989959716797,0.3387725552517889,0.5101280102876924,0.07026095688343048,0.1416817189533877,0.7815144914866131,811.8894330873894,0.2740489044179649,2.3065337042330394
91,0091_0.12621_0.02217_0.79697,0.12621,0.02217,0.79697,9.76885986328125,9.759613037109375,0.20189648866653442,9.030630111694336,11.67796516418457,2.6473350524902344,9.453353881835938,9.633323669433594,9.89084243774414,10.11432933807373,0.2575187683105469,0.660975456237793,0.4496883372367251,0.7910386886323093,0.0824517011642456,0.13529099117820123,0.8666106828817047,793.3464637359218,0.09378635262163962,1.4524523739803352
92,0092_0.12288_0.02211_0.65537,0.12288,0.02211,0.65537,9.688718795776367,9.667977333068848,0.30805543065071106,8.733160972595215,13.218744277954102,4.485583305358887,9.229709386825562,9.479215383529663,9.863194465637207,10.228575944900513,0.38397908210754395,0.9988665580749512,0.7311486235622326,1.6004706116532592,0.11848295480012894,0.12446936887565803,0.9370957450651397,762.9727703141416,-0.2014867171823623,1.308724105359795
93,0093_0.14693_0.02266_0.79998,0.14693,0.02266,0.79998,9.729584693908691,9.723594665527344,0.16714560985565186,9.08147144317627,11.079622268676758,1.9981508255004883,9.464406967163086,9.61766242980957,9.832554817199707,10.014991760253906,0.21489238739013672,0.5505847930908203,0.3456422510908495,0.5262693940127652,0.07103569805622101,0.14416001462134823,0.7876758675126233,819.192982839976,0.3450492113600935,1.5784446871110358
94,0094_0.13447_0.02242_0.75740,0.13447,0.02242,0.7574,9.740578651428223,9.730385780334473,0.21146874129772186,8.976889610290527,11.855573654174805,2.8786840438842773,9.41166877746582,9.598502159118652,9.867694854736328,10.102273941040039,0.2691926956176758,0.6906051635742188,0.47906676953569405,0.872526595107959,0.08564410358667374,0.11564641490209793,0.8846880674731152,739.2574341296014,-0.4320316173169569,0.8713696736444478
95,0095_0.13350_0.02221_0.80227,0.1335,0.02221,0.80227,9.753798484802246,9.746126174926758,0.18582932651042938,9.05925178527832,11.409725189208984,2.350473403930664,9.461342811584473,9.629220962524414,9.8670654296875,10.071867942810059,0.23784446716308594,0.6105251312255859,0.40131108228519924,0.6614867716408184,0.0771646797657013,0.13872780100271268,0.8323346331285434,803.2654501265806,0.19021221431199845,1.1887553574453855
96,0096_0.12024_0.02265_0.81508,0.12024,0.02265,0.81508,9.798720359802246,9.78941822052002,0.2027454525232315,9.058664321899414,11.729825019836426,2.6711606979370117,9.481989860534668,9.662636756896973,9.921178817749023,10.14557933807373,0.2585420608520508,0.6635894775390625,0.4519102127176655,0.7980138994496984,0.08270994573831558,0.15322784616531887,0.8684339077856583,846.4189944382571,0.6097225887959492,2.2406231788483084
97,0097_0.13201_0.02226_0.65542,0.13201,0.02226,0.65542,9.67601490020752,9.656977653503418,0.2945754826068878,8.745207786560059,13.074560165405273,4.329352378845215,9.234634399414062,9.476106643676758,9.844412803649902,10.18933391571045,0.36830615997314453,0.9546995162963867,0.7035374276135096,1.5314369950656053,0.1138901337981224,0.10671499549977882,0.9521490842379189,716.3129750315043,-0.6550825574449494,0.751225754804157
98,0098_0.14430_0.02243_0.58544,0.1443,0.02243,0.58544,9.61215591430664,9.589932441711426,0.3185403048992157,8.638179779052734,13.263078689575195,4.624898910522461,9.139959335327148,9.395085334777832,9.79132080078125,10.172807693481445,0.39623546600341797,1.0328483581542969,0.7520997162956641,1.6454403508668332,0.12214096635580063,0.1654838565370857,0.9161677205685129,884.3709213664863,0.9786662603298081,1.5671921426755309
99,0099_0.15395_0.02349_0.66497,0.15395,0.02349,0.66497,9.678339004516602,9.664579391479492,0.2457883208990097,8.840714454650879,12.234387397766113,3.3936729431152344,9.30202865600586,9.512579679489136,9.82336711883545,10.100055694580078,0.3107874393463135,0.7980270385742188,0.5800529958449356,1.1718842612761389,0.0971987321972847,0.08886976388979867,0.9347832285281059,674.1001511724983,-1.065447866426651,0.6313768431060638
100,0100_0.14223_0.02212_0.61072,0.14223,0.02212,0.61072,9.626346588134766,9.605635643005371,0.30724242329597473,8.671960830688477,13.150179862976074,4.478219032287598,9.168588638305664,9.417322158813477,9.800432205200195,10.164607048034668,0.38311004638671875,0.9960184097290039,0.7305281328476502,1.5979619963848597,0.1182807981967926,0.14064122187576572,0.9383507198209207,808.841492716411,0.24441883284843413,1.2972012253995204
101,0101_0.13311_0.02194_0.62619,0.13311,0.02194,0.62619,9.64826488494873,9.627228736877441,0.31000199913978577,8.689103126525879,13.204386711120605,4.515283584594727,9.186891317367554,9.43731689453125,9.823615074157715,10.192026138305664,0.38629817962646484,1.0051348209381104,0.7356543637104694,1.6102319231825026,0.11919507384300232,0.13576534643143542,0.9338541224624869,794.7079973816633,0.10702228720611258,0.9774250394688065
102,0102_0.14553_0.02324_0.59511,0.14553,0.02324,0.59511,9.631994247436523,9.610639572143555,0.3120771646499634,8.669696807861328,13.184162139892578,4.51446533203125,9.16798186302185,9.419540405273438,9.808211326599121,10.179800987243652,0.3886709213256836,1.0118191242218018,0.7397347070171936,1.6192904868426616,0.11992163211107254,0.14542943248347306,0.930087689845789,822.9574740101436,0.3816451185034896,1.1891834172642017
103,0103_0.13527_0.02251_0.77249,0.13527,0.02251,0.77249,9.746296882629395,9.737201690673828,0.20023281872272491,9.011968612670898,11.615995407104492,2.6040267944335938,9.4332275390625,9.611876487731934,9.86738109588623,10.08897876739502,0.2555046081542969,0.6557512283325195,0.4448182437530094,0.7770079808711987,0.08191701024770737,0.12551563517717548,0.8631691435802638,765.8497023364714,-0.17351907630133537,0.997620184541505
104,0104_0.13087_0.02211_0.76392,0.13087,0.02211,0.76392,9.74476146697998,9.734318733215332,0.21402932703495026,8.974231719970703,11.913949012756348,2.9397172927856445,9.412227630615234,9.600931167602539,9.873253107070923,10.110809326171875,0.2723219394683838,0.6985816955566406,0.4865064336335772,0.894441516265196,0.08649133890867233,0.11573380605687313,0.8892888522970389,739.4873790683731,-0.42979624386354826,0.9591896012595328
